,league,date,home_team,away_team,home_score,away_score,season,home_latitude,home_longitude,away_latitude,away_longitude,distance_km,prev_match_date,days_rest
1707,Brazilian Serie A,2018-11-04,Sao Paulo,Flamengo,2.0,2.0,2018,-23.5989,-46.7172,-22.9121,-43.2302,364.3166794481305,2018-11-04,29.0
1399,Brazilian Serie A,2018-11-15,Sao Paulo,Gremio,1.0,1.0,2018,-23.5989,-46.7172,-29.9731,-51.1947,836.3755054897058,2018-11-15,11.0
375,Brazilian Serie A,2018-11-18,Sao Paulo,Cruzeiro,1.0,0.0,2018,-23.5989,-46.7172,-19.8657,-43.9706,502.7531160010448,2018-11-18,3.0
611,Brazilian Serie A,2019-04-27,Sao Paulo,Botafogo,2.0,0.0,2019,-23.5989,-46.7172,-22.8927,-43.2973,358.1089044245308,2019-04-27,160.0
490,Brazilian Serie A,2019-05-05,Sao Paulo,Flamengo,1.0,1.0,2019,-23.5989,-46.7172,-22.9121,-43.2302,364.3166794481305,2019-05-05,8.0
734,Brazilian Serie A,2019-06-02,Sao Paulo,Cruzeiro,1.0,1.0,2019,-23.5989,-46.7172,-19.8657,-43.9706,502.7531160010448,2019-06-02,28.0
38,Brazilian Serie A,2019-07-13,Sao Paulo,Palmeiras,1.0,1.0,2019,-23.5989,-46.7172,-23.5273,-46.6785,8.88509965836399,2019-07-13,41.0
647,Brazilian Serie A,2019-08-10,Sao Paulo,Santos,3.0,2.0,2019,-23.5989,-46.7172,-23.9535,-46.3332,55.51162595965859,2019-08-10,28.0
297,Brazilian Serie A,2019-08-31,Sao Paulo,Gremio,0.0,0.0,2019,-23.5989,-46.7172,-29.9731,-51.1947,836.3755054897058,2019-08-31,21.0
1106,Brazilian Serie A,2019-10-13,Sao Paulo,Corinthians,1.0,0.0,2019,-23.5989,-46.7172,-23.5452,-46.4743,25.465493858505262,2019-10-13,43.0
1729,Brazilian Serie A,2019-12-04,Sao Paulo,Internacional,2.0,1.0,2019,-23.5989,-46.7172,-30.0656,-51.2356,847.1439633925901,2019-12-04,52.0
1068,Brazilian Serie A,2020-08-30,Sao Paulo,Corinthians,2.0,1.0,2020,-23.5989,-46.7172,-23.5452,-46.4743,25.465493858505262,2020-08-30,270.0
427,Brazilian Serie A,2020-10-07,Sao Paulo,Atletico Mineiro,3.0,0.0,2020,-23.5989,-46.7172,-19.8658,-43.9697,502.7963162331975,2020-10-07,38.0
713,Brazilian Serie A,2020-10-17,Sao Paulo,Gremio,0.0,0.0,2020,-23.5989,-46.7172,-29.9731,-51.1947,836.3755054897058,2020-10-17,10.0
505,Brazilian Serie A,2020-12-09,Sao Paulo,Botafogo,4.0,0.0,2020,-23.5989,-46.7172,-22.8927,-43.2973,358.1089044245308,2020-12-09,53.0
1596,Brazilian Serie A,2021-01-10,Sao Paulo,Santos,0.0,1.0,2020,-23.5989,-46.7172,-23.9535,-46.3332,55.51162595965859,2021-01-10,32.0
1170,Brazilian Serie A,2021-01-20,Sao Paulo,Internacional,1.0,5.0,2020,-23.5989,-46.7172,-30.0656,-51.2356,847.1439633925901,2021-01-20,10.0
1509,Brazilian Serie A,2021-02-19,Sao Paulo,Palmeiras,1.0,1.0,2020,-23.5989,-46.7172,-23.5273,-46.6785,8.88509965836399,2021-02-19,30.0
376,Brazilian Serie A,2021-02-25,Sao Paulo,Flamengo,2.0,1.0,2020,-23.5989,-46.7172,-22.9121,-43.2302,364.3166794481305,2021-02-25,6.0
1318,Brazilian Serie A,2021-07-31,Sao Paulo,Palmeiras,0.0,0.0,2021,-23.5989,-46.7172,-23.5273,-46.6785,8.88509965836399,2021-07-31,156.0
1528,Brazilian Serie A,2021-08-14,Sao Paulo,Gremio,2.0,1.0,2021,-23.5989,-46.7172,-29.9731,-51.1947,836.3755054897058,2021-08-14,14.0
407,Brazilian Serie A,2021-09-19,Sao Paulo,Atletico Mineiro,2.0,1.0,2021,-23.5989,-46.7172,-19.8658,-43.9697,502.7963162331975,2021-09-19,36.0
156,Brazilian Serie A,2021-10-07,Sao Paulo,Santos,1.0,1.0,2021,-23.5989,-46.7172,-23.9535,-46.3332,55.51162595965859,2021-10-07,18.0
1678,Brazilian Serie A,2021-10-18,Sao Paulo,Corinthians,1.0,0.0,2021,-23.5989,-46.7172,-23.5452,-46.4743,25.465493858505262,2021-10-18,11.0
1239,Brazilian Serie A,2021-10-31,Sao Paulo,Internacional,1.0,0.0,2021,-23.5989,-46.7172,-30.0656,-51.2356,847.1439633925901,2021-10-31,13.0
1150,Brazilian Serie A,2021-11-14,Sao Paulo,Flamengo,0.0,4.0,2021,-23.5989,-46.7172,-22.9121,-43.2302,364.3166794481305,2021-11-14,14.0
391,Brazilian Serie A,2022-05-02,Sao Paulo,Santos,2.0,1.0,2022,-23.5989,-46.7172,-23.9535,-46.3332,55.51162595965859,2022-05-02,169.0
616,Brazilian Serie A,2022-06-20,Sao Paulo,Palmeiras,1.0,2.0,2022,-23.5989,-46.7172,-23.5273,-46.6785,8.88509965836399,2022-06-20,49.0
1124,Brazilian Serie A,2022-08-06,Sao Paulo,Flamengo,0.0,2.0,2022,-23.5989,-46.7172,-22.9121,-43.2302,364.3166794481305,2022-08-06,47.0
1559,Brazilian Serie A,2022-09-11,Sao Paulo,Corinthians,1.0,1.0,2022,-23.5989,-46.7172,-23.5452,-46.4743,25.465493858505262,2022-09-11,36.0
202,MLS,2014-03-08,Seattle Sounders,Sporting Kansas City,1.0,0.0,2014,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2014-03-08,-
1240,MLS,2014-05-03,Seattle Sounders,Philadelphia Union,2.0,1.0,2014,47.5952,-122.3316,39.8322,-75.3781,3809.870752025745,2014-05-03,56.0
1320,MLS,2014-07-13,Seattle Sounders,Portland Timbers,2.0,0.0,2014,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2014-07-13,71.0
1403,MLS,2014-07-28,Seattle Sounders,LA Galaxy,0.0,3.0,2014,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2014-07-28,15.0
913,MLS,2014-08-10,Seattle Sounders,Houston Dynamo,2.0,0.0,2014,47.5952,-122.3316,29.7522,-95.3525,3041.630058375026,2014-08-10,13.0
220,MLS,2014-10-25,Seattle Sounders,LA Galaxy,2.0,0.0,2014,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2014-10-25,76.0
1026,MLS,2014-11-30,Seattle Sounders,LA Galaxy,2.0,1.0,2014,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2014-11-30,36.0
1618,MLS,2015-04-04,Seattle Sounders,Houston Dynamo,1.0,0.0,2015,47.5952,-122.3316,29.7522,-95.3525,3041.630058375026,2015-04-04,125.0
1155,MLS,2015-04-26,Seattle Sounders,Portland Timbers,1.0,0.0,2015,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2015-04-26,22.0
1172,MLS,2015-05-23,Seattle Sounders,Sporting Kansas City,0.0,0.0,2015,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2015-05-23,27.0
943,MLS,2015-05-31,Seattle Sounders,New York Red Bulls,2.0,1.0,2015,47.5952,-122.3316,40.7367,-74.1502,3853.654769794854,2015-05-31,8.0
1601,MLS,2015-07-03,Seattle Sounders,DC United,1.0,0.0,2015,47.5952,-122.3316,38.8684,-77.0122,3740.2696655692584,2015-07-03,33.0
1775,MLS,2015-08-30,Seattle Sounders,Portland Timbers,2.0,1.0,2015,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2015-08-30,58.0
1395,MLS,2015-10-04,Seattle Sounders,LA Galaxy,1.0,1.0,2015,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2015-10-04,35.0
1001,MLS,2015-10-28,Seattle Sounders,LA Galaxy,3.0,2.0,2015,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2015-10-28,24.0
1108,MLS,2016-03-06,Seattle Sounders,Sporting Kansas City,0.0,1.0,2016,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2016-03-06,130.0
1636,MLS,2016-04-16,Seattle Sounders,Philadelphia Union,2.0,1.0,2016,47.5952,-122.3316,39.8322,-75.3781,3809.870752025745,2016-04-16,41.0
168,MLS,2016-07-09,Seattle Sounders,LA Galaxy,0.0,1.0,2016,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2016-07-09,84.0
665,MLS,2016-07-31,Seattle Sounders,LA Galaxy,1.0,1.0,2016,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2016-07-31,22.0
1226,MLS,2016-08-21,Seattle Sounders,Portland Timbers,3.0,1.0,2016,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2016-08-21,21.0
1797,MLS,2016-09-28,Seattle Sounders,Chicago Fire FC,1.0,0.0,2016,47.5952,-122.3316,41.8623,-87.6167,2790.5417477822043,2016-09-28,38.0
775,MLS,2016-10-12,Seattle Sounders,Houston Dynamo,0.0,0.0,2016,47.5952,-122.3316,29.7522,-95.3525,3041.630058375026,2016-10-12,14.0
1620,MLS,2016-10-27,Seattle Sounders,Sporting Kansas City,1.0,0.0,2016,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2016-10-27,15.0
299,MLS,2017-03-19,Seattle Sounders,New York Red Bulls,3.0,1.0,2017,47.5952,-122.3316,40.7367,-74.1502,3853.654769794854,2017-03-19,143.0
1019,MLS,2017-05-27,Seattle Sounders,Portland Timbers,1.0,0.0,2017,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2017-05-27,69.0
29,MLS,2017-06-04,Seattle Sounders,Houston Dynamo,1.0,0.0,2017,47.5952,-122.3316,29.7522,-95.3525,3041.630058375026,2017-06-04,8.0
1177,MLS,2017-07-19,Seattle Sounders,DC United,4.0,3.0,2017,47.5952,-122.3316,38.8684,-77.0122,3740.2696655692584,2017-07-19,45.0
1370,MLS,2017-08-12,Seattle Sounders,Sporting Kansas City,1.0,0.0,2017,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2017-08-12,24.0
1503,MLS,2017-08-27,Seattle Sounders,Portland Timbers,1.0,1.0,2017,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2017-08-27,15.0
1684,MLS,2017-09-10,Seattle Sounders,LA Galaxy,1.0,1.0,2017,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2017-09-10,14.0
1028,MLS,2017-11-30,Seattle Sounders,Houston Dynamo,3.0,0.0,2017,47.5952,-122.3316,29.7522,-95.3525,3041.630058375026,2017-11-30,81.0
1704,MLS,2018-03-04,Seattle Sounders,LAFC,0.0,1.0,2018,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2018-03-04,94.0
460,MLS,2018-06-09,Seattle Sounders,DC United,2.0,1.0,2018,47.5952,-122.3316,38.8684,-77.0122,3740.2696655692584,2018-06-09,97.0
211,MLS,2018-06-23,Seattle Sounders,Chicago Fire FC,1.0,1.0,2018,47.5952,-122.3316,41.8623,-87.6167,2790.5417477822043,2018-06-23,14.0
1617,MLS,2018-06-30,Seattle Sounders,Portland Timbers,2.0,3.0,2018,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2018-06-30,7.0
1655,MLS,2018-08-18,Seattle Sounders,LA Galaxy,5.0,0.0,2018,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2018-08-18,49.0
1364,MLS,2018-09-01,Seattle Sounders,Sporting Kansas City,3.0,1.0,2018,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2018-09-01,14.0
1225,MLS,2018-09-19,Seattle Sounders,Philadelphia Union,0.0,1.0,2018,47.5952,-122.3316,39.8322,-75.3781,3809.870752025745,2018-09-19,18.0
1365,MLS,2018-10-08,Seattle Sounders,Houston Dynamo,4.0,1.0,2018,47.5952,-122.3316,29.7522,-95.3525,3041.630058375026,2018-10-08,19.0
1428,MLS,2018-11-08,Seattle Sounders,Portland Timbers,3.0,2.0,2018,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2018-11-08,31.0
1057,MLS,2019-04-28,Seattle Sounders,LAFC,1.0,1.0,2019,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2019-04-28,171.0
1831,MLS,2019-05-11,Seattle Sounders,Houston Dynamo,1.0,0.0,2019,47.5952,-122.3316,29.7522,-95.3525,3041.630058375026,2019-05-11,13.0
1809,MLS,2019-07-21,Seattle Sounders,Portland Timbers,1.0,2.0,2019,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2019-07-21,71.0
552,MLS,2019-08-04,Seattle Sounders,Sporting Kansas City,2.0,3.0,2019,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2019-08-04,14.0
262,MLS,2019-09-01,Seattle Sounders,LA Galaxy,4.0,3.0,2019,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2019-09-01,28.0
1627,MLS,2019-09-15,Seattle Sounders,New York Red Bulls,4.0,2.0,2019,47.5952,-122.3316,40.7367,-74.1502,3853.654769794854,2019-09-15,14.0
1576,MLS,2020-03-01,Seattle Sounders,Chicago Fire FC,2.0,1.0,2020,47.5952,-122.3316,41.8623,-87.6167,2790.5417477822043,2020-03-01,168.0
692,MLS,2020-07-27,Seattle Sounders,LAFC,1.0,4.0,2020,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2020-07-27,148.0
1255,MLS,2020-08-30,Seattle Sounders,LAFC,3.0,1.0,2020,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2020-08-30,34.0
681,MLS,2020-09-06,Seattle Sounders,Portland Timbers,1.0,2.0,2020,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2020-09-06,7.0
791,MLS,2020-09-18,Seattle Sounders,LAFC,3.0,0.0,2020,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2020-09-18,12.0
1615,MLS,2020-10-22,Seattle Sounders,Portland Timbers,1.0,1.0,2020,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2020-10-22,34.0
36,MLS,2020-11-24,Seattle Sounders,LAFC,3.0,1.0,2020,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2020-11-24,33.0
150,MLS,2021-05-02,Seattle Sounders,LA Galaxy,3.0,0.0,2021,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2021-05-02,159.0
795,MLS,2021-05-16,Seattle Sounders,LAFC,2.0,0.0,2021,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2021-05-16,14.0
1336,MLS,2021-07-25,Seattle Sounders,Sporting Kansas City,1.0,3.0,2021,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2021-07-25,70.0
669,MLS,2021-08-29,Seattle Sounders,Portland Timbers,0.0,2.0,2021,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2021-08-29,35.0
1480,MLS,2021-10-23,Seattle Sounders,Sporting Kansas City,1.0,2.0,2021,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2021-10-23,55.0
201,MLS,2021-11-01,Seattle Sounders,LA Galaxy,1.0,1.0,2021,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2021-11-01,9.0
762,MLS,2022-03-12,Seattle Sounders,LA Galaxy,3.0,2.0,2022,47.5952,-122.3316,33.8644,-118.2611,1564.258520613601,2022-03-12,131.0
1259,MLS,2022-06-18,Seattle Sounders,LAFC,1.0,1.0,2022,47.5952,-122.3316,34.0123,-118.287,1547.664684988153,2022-06-18,98.0
737,MLS,2022-06-25,Seattle Sounders,Sporting Kansas City,3.0,0.0,2022,47.5952,-122.3316,39.1215,-94.823,2399.085349749318,2022-06-25,7.0
247,MLS,2022-07-09,Seattle Sounders,Portland Timbers,0.0,3.0,2022,47.5952,-122.3316,45.5215,-122.6919,232.22392832130706,2022-07-09,14.0
1103,MLS,2014-05-14,Sporting Kansas City,Philadelphia Union,1.0,2.0,2014,39.1215,-94.823,39.8322,-75.3781,1667.5256390026477,2014-05-14,-
822,MLS,2014-05-27,Sporting Kansas City,New York Red Bulls,1.0,1.0,2014,39.1215,-94.823,40.7367,-74.1502,1767.740760961752,2014-05-27,13.0
658,MLS,2014-07-06,Sporting Kansas City,Chicago Fire FC,1.0,1.0,2014,39.1215,-94.823,41.8623,-87.6167,681.0317877139817,2014-07-06,40.0
1780,MLS,2014-07-19,Sporting Kansas City,LA Galaxy,2.0,1.0,2014,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2014-07-19,13.0
498,MLS,2014-08-01,Sporting Kansas City,Philadelphia Union,1.0,1.0,2014,39.1215,-94.823,39.8322,-75.3781,1667.5256390026477,2014-08-01,13.0
1578,MLS,2014-08-23,Sporting Kansas City,DC United,0.0,3.0,2014,39.1215,-94.823,38.8684,-77.0122,1537.011411745843,2014-08-23,22.0
841,MLS,2014-08-29,Sporting Kansas City,Houston Dynamo,1.0,3.0,2014,39.1215,-94.823,29.7522,-95.3525,1042.9436105417135,2014-08-29,6.0
1280,MLS,2014-10-10,Sporting Kansas City,Chicago Fire FC,2.0,0.0,2014,39.1215,-94.823,41.8623,-87.6167,681.0317877139817,2014-10-10,42.0
1836,MLS,2014-10-26,Sporting Kansas City,New York Red Bulls,0.0,2.0,2014,39.1215,-94.823,40.7367,-74.1502,1767.740760961752,2014-10-26,16.0
831,MLS,2015-03-08,Sporting Kansas City,New York Red Bulls,1.0,1.0,2015,39.1215,-94.823,40.7367,-74.1502,1767.740760961752,2015-03-08,133.0
117,MLS,2015-03-21,Sporting Kansas City,Portland Timbers,0.0,0.0,2015,39.1215,-94.823,45.5215,-122.6919,2385.3405298968005,2015-03-21,13.0
1768,MLS,2015-04-05,Sporting Kansas City,Philadelphia Union,3.0,2.0,2015,39.1215,-94.823,39.8322,-75.3781,1667.5256390026477,2015-04-05,15.0
851,MLS,2015-05-03,Sporting Kansas City,Chicago Fire FC,1.0,0.0,2015,39.1215,-94.823,41.8623,-87.6167,681.0317877139817,2015-05-03,28.0
485,MLS,2015-06-06,Sporting Kansas City,Seattle Sounders,1.0,0.0,2015,39.1215,-94.823,47.5952,-122.3316,2399.085349749318,2015-06-06,34.0
1531,MLS,2015-08-01,Sporting Kansas City,Houston Dynamo,1.0,1.0,2015,39.1215,-94.823,29.7522,-95.3525,1042.9436105417135,2015-08-01,56.0
257,MLS,2015-09-27,Sporting Kansas City,Seattle Sounders,1.0,1.0,2015,39.1215,-94.823,47.5952,-122.3316,2399.085349749318,2015-09-27,57.0
1308,MLS,2015-10-25,Sporting Kansas City,LA Galaxy,2.0,1.0,2015,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2015-10-25,28.0
814,MLS,2016-05-01,Sporting Kansas City,LA Galaxy,1.0,1.0,2016,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2016-05-01,189.0
85,MLS,2016-05-27,Sporting Kansas City,DC United,0.0,1.0,2016,39.1215,-94.823,38.8684,-77.0122,1537.011411745843,2016-05-27,26.0
141,MLS,2016-07-24,Sporting Kansas City,Seattle Sounders,3.0,0.0,2016,39.1215,-94.823,47.5952,-122.3316,2399.085349749318,2016-07-24,58.0
479,MLS,2016-07-31,Sporting Kansas City,Portland Timbers,1.0,0.0,2016,39.1215,-94.823,45.5215,-122.6919,2385.3405298968005,2016-07-31,7.0
825,MLS,2016-09-09,Sporting Kansas City,Houston Dynamo,3.0,3.0,2016,39.1215,-94.823,29.7522,-95.3525,1042.9436105417135,2016-09-09,40.0
446,MLS,2016-09-18,Sporting Kansas City,LA Galaxy,2.0,2.0,2016,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2016-09-18,9.0
1469,MLS,2017-05-03,Sporting Kansas City,New York Red Bulls,2.0,0.0,2017,39.1215,-94.823,40.7367,-74.1502,1767.740760961752,2017-05-03,227.0
779,MLS,2017-05-17,Sporting Kansas City,Seattle Sounders,3.0,0.0,2017,39.1215,-94.823,47.5952,-122.3316,2399.085349749318,2017-05-17,14.0
642,MLS,2017-07-01,Sporting Kansas City,Portland Timbers,1.0,1.0,2017,39.1215,-94.823,45.5215,-122.6919,2385.3405298968005,2017-07-01,45.0
1327,MLS,2017-07-06,Sporting Kansas City,Philadelphia Union,1.0,1.0,2017,39.1215,-94.823,39.8322,-75.3781,1667.5256390026477,2017-07-06,5.0
1699,MLS,2017-07-29,Sporting Kansas City,Chicago Fire FC,3.0,2.0,2017,39.1215,-94.823,41.8623,-87.6167,681.0317877139817,2017-07-29,23.0
516,MLS,2017-09-24,Sporting Kansas City,LA Galaxy,2.0,1.0,2017,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2017-09-24,57.0
799,MLS,2017-10-15,Sporting Kansas City,Houston Dynamo,0.0,0.0,2017,39.1215,-94.823,29.7522,-95.3525,1042.9436105417135,2017-10-15,21.0
120,MLS,2018-03-31,Sporting Kansas City,DC United,1.0,0.0,2018,39.1215,-94.823,38.8684,-77.0122,1537.011411745843,2018-03-31,167.0
77,MLS,2018-04-15,Sporting Kansas City,Seattle Sounders,2.0,2.0,2018,39.1215,-94.823,47.5952,-122.3316,2399.085349749318,2018-04-15,15.0
1316,MLS,2018-06-23,Sporting Kansas City,Houston Dynamo,3.0,2.0,2018,39.1215,-94.823,29.7522,-95.3525,1042.9436105417135,2018-06-23,69.0
1024,MLS,2018-08-18,Sporting Kansas City,Portland Timbers,3.0,0.0,2018,39.1215,-94.823,45.5215,-122.6919,2385.3405298968005,2018-08-18,56.0
451,MLS,2018-10-06,Sporting Kansas City,LA Galaxy,1.0,1.0,2018,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2018-10-06,49.0
736,MLS,2018-10-28,Sporting Kansas City,LAFC,2.0,1.0,2018,39.1215,-94.823,34.0123,-118.287,2164.3067319378392,2018-10-28,22.0
338,MLS,2018-11-29,Sporting Kansas City,Portland Timbers,2.0,3.0,2018,39.1215,-94.823,45.5215,-122.6919,2385.3405298968005,2018-11-29,32.0
950,MLS,2019-03-10,Sporting Kansas City,Philadelphia Union,2.0,0.0,2019,39.1215,-94.823,39.8322,-75.3781,1667.5256390026477,2019-03-10,101.0
430,MLS,2019-04-14,Sporting Kansas City,New York Red Bulls,2.0,2.0,2019,39.1215,-94.823,40.7367,-74.1502,1767.740760961752,2019-04-14,35.0
1593,MLS,2019-05-26,Sporting Kansas City,Seattle Sounders,3.0,2.0,2019,39.1215,-94.823,47.5952,-122.3316,2399.085349749318,2019-05-26,42.0
3,MLS,2019-05-29,Sporting Kansas City,LA Galaxy,0.0,2.0,2019,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2019-05-29,3.0
1030,MLS,2019-07-03,Sporting Kansas City,LAFC,1.0,5.0,2019,39.1215,-94.823,34.0123,-118.287,2164.3067319378392,2019-07-03,35.0
1630,MLS,2019-07-06,Sporting Kansas City,Chicago Fire FC,1.0,0.0,2019,39.1215,-94.823,41.8623,-87.6167,681.0317877139817,2019-07-06,3.0
870,MLS,2019-08-31,Sporting Kansas City,Houston Dynamo,1.0,0.0,2019,39.1215,-94.823,29.7522,-95.3525,1042.9436105417135,2019-08-31,56.0
128,MLS,2019-09-29,Sporting Kansas City,Portland Timbers,2.0,2.0,2019,39.1215,-94.823,45.5215,-122.6919,2385.3405298968005,2019-09-29,29.0
1375,MLS,2020-10-07,Sporting Kansas City,Chicago Fire FC,1.0,0.0,2020,39.1215,-94.823,41.8623,-87.6167,681.0317877139817,2020-10-07,374.0
331,MLS,2021-06-26,Sporting Kansas City,LAFC,2.0,1.0,2021,39.1215,-94.823,34.0123,-118.287,2164.3067319378392,2021-06-26,262.0
968,MLS,2021-08-18,Sporting Kansas City,Portland Timbers,1.0,1.0,2021,39.1215,-94.823,45.5215,-122.6919,2385.3405298968005,2021-08-18,53.0
926,MLS,2021-09-11,Sporting Kansas City,Chicago Fire FC,2.0,0.0,2021,39.1215,-94.823,41.8623,-87.6167,681.0317877139817,2021-09-11,24.0
113,MLS,2021-09-26,Sporting Kansas City,Seattle Sounders,1.0,2.0,2021,39.1215,-94.823,47.5952,-122.3316,2399.085349749318,2021-09-26,15.0
1064,MLS,2021-10-27,Sporting Kansas City,LA Galaxy,2.0,0.0,2021,39.1215,-94.823,33.8644,-118.2611,2168.313741355576,2021-10-27,31.0
1752,MLS,2022-07-03,Sporting Kansas City,New York Red Bulls,0.0,1.0,2022,39.1215,-94.823,40.7367,-74.1502,1767.740760961752,2022-07-03,249.0
972,Premier League,2014-08-31,Tottenham,Liverpool,0.0,3.0,2014,51.6043,-0.0665,53.4308,-2.9608,282.09414253290646,2014-08-31,-
1323,Premier League,2014-10-26,Tottenham,Newcastle United,1.0,2.0,2014,51.6043,-0.0665,54.9756,-1.6216,388.8352236023404,2014-10-26,56.0
465,Premier League,2014-12-28,Tottenham,Manchester United,0.0,0.0,2014,51.6043,-0.0665,53.4631,-2.2913,255.640118388565,2014-12-28,63.0
1383,Premier League,2015-01-01,Tottenham,Chelsea,5.0,3.0,2014,51.6043,-0.0665,51.4816,-0.191,16.13310865011357,2015-01-01,4.0
1368,Premier League,2015-02-11,Tottenham,Aston Villa,3.0,1.0,2015,51.6043,-0.0665,52.5092,-1.884,159.88628036587232,2015-02-11,41.0
1257,Premier League,2015-02-22,Tottenham,West Ham,2.0,2.0,2014,51.6043,-0.0665,51.5386,-0.0174,8.055156333094159,2015-02-22,11.0
949,Premier League,2015-03-05,Tottenham,Manchester City,0.0,1.0,2014,51.6043,-0.0665,53.4831,-2.2004,253.8798380331937,2015-03-05,11.0
126,Premier League,2015-03-21,Tottenham,Leicester,4.0,3.0,2014,51.6043,-0.0665,52.6203,-1.1422,134.75146231991434,2015-03-21,16.0
459,Premier League,2015-07-02,Tottenham,Arsenal,2.0,1.0,2014,51.6043,-0.0665,51.555,-0.1086,6.205974033389664,2015-07-02,103.0
1230,Premier League,2015-09-26,Tottenham,Manchester City,4.0,1.0,2015,51.6043,-0.0665,53.4831,-2.2004,253.8798380331937,2015-09-26,86.0
1613,Premier League,2015-10-17,Tottenham,Liverpool,0.0,0.0,2015,51.6043,-0.0665,53.4308,-2.9608,282.09414253290646,2015-10-17,21.0
1248,Premier League,2015-11-04,Tottenham,Aston Villa,0.0,1.0,2014,51.6043,-0.0665,52.5092,-1.884,159.88628036587232,2015-11-04,18.0
1842,Premier League,2015-11-22,Tottenham,West Ham,4.0,1.0,2015,51.6043,-0.0665,51.5386,-0.0174,8.055156333094159,2015-11-22,18.0
285,Premier League,2015-11-29,Tottenham,Chelsea,0.0,0.0,2015,51.6043,-0.0665,51.4816,-0.191,16.13310865011357,2015-11-29,7.0
1451,Premier League,2015-12-13,Tottenham,Newcastle United,1.0,2.0,2015,51.6043,-0.0665,54.9756,-1.6216,388.8352236023404,2015-12-13,14.0
855,Premier League,2016-01-13,Tottenham,Leicester,0.0,1.0,2015,51.6043,-0.0665,52.6203,-1.1422,134.75146231991434,2016-01-13,31.0
1458,Premier League,2016-02-10,Tottenham,Manchester City,2.0,0.0,2016,51.6043,-0.0665,53.4831,-2.2004,253.8798380331937,2016-02-10,28.0
1475,Premier League,2016-05-03,Tottenham,Arsenal,2.0,2.0,2015,51.6043,-0.0665,51.555,-0.1086,6.205974033389664,2016-05-03,83.0
1049,Premier League,2016-08-27,Tottenham,Liverpool,1.0,1.0,2016,51.6043,-0.0665,53.4308,-2.9608,282.09414253290646,2016-08-27,116.0
1059,Premier League,2016-10-04,Tottenham,Manchester United,3.0,0.0,2015,51.6043,-0.0665,53.4631,-2.2913,255.640118388565,2016-10-04,38.0
293,Premier League,2016-10-29,Tottenham,Leicester,1.0,1.0,2016,51.6043,-0.0665,52.6203,-1.1422,134.75146231991434,2016-10-29,25.0
1589,Premier League,2016-11-19,Tottenham,West Ham,3.0,2.0,2016,51.6043,-0.0665,51.5386,-0.0174,8.055156333094159,2016-11-19,21.0
712,Premier League,2017-04-01,Tottenham,Chelsea,2.0,0.0,2016,51.6043,-0.0665,51.4816,-0.191,16.13310865011357,2017-04-01,133.0
